Region,ItemType,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price
Europe,Snacks,Online,M,2/26/2014,358964383,3/8/2014,4393,152.58
Europe,Cereal,Offline,H,9/22/2012,976046264,10/7/2012,2634,205.7
Middle East and North Africa,Snacks,Offline,L,6/4/2013,624092805,6/20/2013,1785,152.58
Asia,Household,Online,H,8/17/2012,143777835,10/5/2012,5911,668.27
Europe,Baby Food,Online,L,5/11/2015,896087682,5/21/2015,1113,255.28
Europe,Vegetables,Online,H,5/1/2016,712321174,6/9/2016,519,154.06
Middle East and North Africa,Snacks,Offline,L,5/6/2011,644089639,6/8/2011,9292,152.58
Europe,Beverages,Online,H,3/5/2016,913316905,4/5/2016,9623,47.45
Middle East and North Africa,Personal Care,Offline,H,5/21/2017,462239301,6/25/2017,5736,81.73
Europe,Baby Food,Offline,M,12/17/2013,103405654,1/19/2014,8886,255.28
Europe,Baby Food,Offline,M,7/10/2013,269677293,8/7/2013,2359,255.28
Europe,Clothes,Online,M,5/23/2013,564228045,6/4/2013,6472,109.28
Europe,Snacks,Offline,H,12/19/2011,210544240,1/29/2012,3574,152.58
Central America and the Caribbean,Cosmetics,Online,L,6/25/2012,302424705,6/29/2012,3045,437.2
Australia and Oceania,Office Supplies,Offline,C,9/6/2011,653980767,9/15/2011,6297,651.21
Europe,Fruits,Online,M,2/22/2011,249636256,2/23/2011,1771,9.33
Middle East and North Africa,Baby Food,Offline,M,7/11/2013,394127500,8/17/2013,9940,255.28
Europe,Fruits,Offline,C,3/8/2011,662503325,3/19/2011,8311,9.33
Europe,Vegetables,Offline,L,9/5/2012,250125062,10/10/2012,6419,154.06
Sub-Saharan Africa,Household,Online,L,4/17/2016,222666537,4/21/2016,831,668.27
Middle East and North Africa,Fruits,Online,M,10/14/2013,366114079,11/13/2013,147,9.33
Europe,Office Supplies,Offline,M,12/3/2016,536766517,12/15/2016,9995,651.21
Europe,Baby Food,Offline,H,10/24/2015,211235177,11/4/2015,8038,255.28
Asia,Fruits,Online,C,12/25/2012,736443889,1/24/2013,8967,9.33
Sub-Saharan Africa,Snacks,Offline,L,1/14/2012,379628980,2/13/2012,9506,152.58
Australia and Oceania,Clothes,Online,C,11/7/2013,178339278,11/21/2013,3410,109.28
Australia and Oceania,Personal Care,Online,C,10/16/2012,790436112,12/4/2012,6466,81.73
Europe,Cosmetics,Online,M,8/26/2015,244093310,9/30/2015,1490,437.2
Middle East and North Africa,Baby Food,Online,L,2/21/2015,687797200,4/5/2015,3331,255.28
Europe,Personal Care,Offline,L,5/26/2016,740346610,6/20/2016,3869,81.73
Central America and the Caribbean,Vegetables,Online,L,6/26/2010,440852868,6/27/2010,7015,154.06
Europe,Clothes,Online,H,1/5/2016,798739802,2/3/2016,3712,109.28
Asia,Beverages,Online,H,10/26/2014,643743741,11/22/2014,6933,47.45
Asia,Cosmetics,Offline,M,4/16/2016,675913512,4/19/2016,6683,437.2
Sub-Saharan Africa,Meat,Offline,M,10/1/2015,315610444,11/1/2015,4999,421.89
Europe,Cereal,Online,H,5/11/2013,853508365,5/29/2013,947,205.7
Central America and the Caribbean,Snacks,Offline,H,5/9/2010,500593602,6/18/2010,5626,152.58
Europe,Personal Care,Offline,L,10/23/2012,238164985,10/29/2012,7166,81.73
Asia,Fruits,Online,H,9/25/2012,667833840,11/7/2012,5729,9.33
Australia and Oceania,Meat,Offline,H,7/22/2014,661523997,8/2/2014,8506,421.89
Europe,Beverages,Online,C,3/8/2016,511471784,4/17/2016,4722,47.45
Asia,Fruits,Online,H,10/27/2012,580226027,12/8/2012,630,9.33
Sub-Saharan Africa,Clothes,Online,H,11/16/2015,850648057,12/31/2015,4518,109.28
Middle East and North Africa,Cereal,Offline,L,4/25/2011,475911700,5/11/2011,1703,205.7
Central America and the Caribbean,Office Supplies,Offline,M,6/15/2016,929503285,7/19/2016,9533,651.21
Middle East and North Africa,Cosmetics,Offline,L,8/14/2015,155221641,8/31/2015,2388,437.2
Asia,Vegetables,Offline,M,11/20/2016,217178094,1/5/2017,6679,154.06
Sub-Saharan Africa,Fruits,Offline,M,7/2/2010,549796473,8/11/2010,5849,9.33
Sub-Saharan Africa,Household,Offline,M,6/17/2010,207813107,7/18/2010,5371,668.27
Middle East and North Africa,Clothes,Offline,L,11/28/2012,116276824,1/8/2013,7751,109.28
North America,Cosmetics,Online,C,1/24/2015,820548951,1/27/2015,7524,437.2
Australia and Oceania,Baby Food,Offline,M,5/28/2011,236303317,7/8/2011,6258,255.28
Europe,Household,Online,H,8/17/2012,399526250,9/24/2012,7551,668.27
Central America and the Caribbean,Cereal,Online,H,7/27/2011,716516578,8/16/2011,2033,205.7
Central America and the Caribbean,Meat,Online,L,4/6/2017,213885629,5/1/2017,2365,421.89
Middle East and North Africa,Household,Offline,C,4/25/2013,688557231,5/21/2013,8241,668.27
Sub-Saharan Africa,Snacks,Offline,L,9/6/2014,857767713,9/19/2014,1383,152.58
Sub-Saharan Africa,Office Supplies,Offline,C,11/16/2010,409065902,11/30/2010,546,651.21
Sub-Saharan Africa,Meat,Offline,M,3/16/2015,450313127,4/3/2015,6516,421.89
Sub-Saharan Africa,Meat,Offline,L,7/11/2015,359683215,7/15/2015,7111,421.89
Europe,Fruits,Online,C,11/27/2015,935662496,12/11/2015,2180,9.33
Asia,Baby Food,Online,H,2/16/2010,347049796,3/17/2010,8602,255.28
Asia,Office Supplies,Online,L,10/2/2015,882956445,11/13/2015,5288,651.21
Europe,Household,Offline,C,4/27/2017,402806270,5/30/2017,8181,668.27
Central America and the Caribbean,Fruits,Online,H,8/6/2015,886335599,9/25/2015,5255,9.33
Australia and Oceania,Baby Food,Offline,L,3/9/2016,783593261,4/2/2016,1514,255.28
Europe,Meat,Offline,H,8/15/2010,864940583,8/17/2010,3994,421.89
Middle East and North Africa,Vegetables,Offline,L,6/4/2010,171051394,6/24/2010,6764,154.06
Sub-Saharan Africa,Beverages,Online,H,1/14/2013,962912023,2/9/2013,5920,47.45
Sub-Saharan Africa,Household,Online,C,3/12/2013,171821296,3/17/2013,4595,668.27
Sub-Saharan Africa,Beverages,Online,H,3/31/2014,649390542,4/8/2014,7947,47.45
Sub-Saharan Africa,Snacks,Online,C,11/2/2016,817543590,11/26/2016,8171,152.58
Europe,Personal Care,Offline,C,2/6/2015,518516767,2/7/2015,9489,81.73
Asia,Fruits,Offline,M,8/3/2015,564858901,9/4/2015,3156,9.33
Sub-Saharan Africa,Snacks,Online,M,10/11/2010,489431321,10/29/2010,2459,152.58
Middle East and North Africa,Vegetables,Offline,L,2/19/2013,795407855,2/19/2013,7715,154.06
Sub-Saharan Africa,Office Supplies,Offline,C,6/29/2013,706274831,8/3/2013,1272,651.21
Asia,Baby Food,Offline,L,1/31/2015,415831077,2/11/2015,2511,255.28
Sub-Saharan Africa,Personal Care,Online,H,8/23/2014,638187921,10/1/2014,2842,81.73
Europe,Baby Food,Offline,H,10/4/2013,357769191,10/13/2013,709,255.28
Europe,Personal Care,Offline,L,1/31/2015,879311215,3/4/2015,6584,81.73
Middle East and North Africa,Baby Food,Offline,M,12/21/2010,877862823,12/23/2010,7972,255.28
Europe,Vegetables,Offline,M,7/25/2017,448785340,8/22/2017,4410,154.06
Europe,Cosmetics,Offline,C,6/2/2010,657752597,6/10/2010,2465,437.2
North America,Office Supplies,Offline,H,8/3/2011,390750920,8/5/2011,736,651.21
Asia,Meat,Online,L,2/12/2010,404079139,2/22/2010,4852,421.89
Central America and the Caribbean,Vegetables,Offline,H,4/5/2011,174348580,5/20/2011,2474,154.06
North America,Beverages,Online,L,7/20/2017,148483073,7/24/2017,8296,47.45
Sub-Saharan Africa,Cereal,Offline,C,6/10/2017,393718945,6/14/2017,9040,205.7
Sub-Saharan Africa,Snacks,Offline,L,10/22/2011,147605025,12/7/2011,8462,152.58
Middle East and North Africa,Clothes,Offline,M,3/1/2010,968002641,4/15/2010,2347,109.28
Europe,Personal Care,Online,L,9/24/2011,883085620,9/29/2011,3514,81.73
Europe,Snacks,Offline,L,10/15/2016,241340291,11/28/2016,6810,152.58
Asia,Cosmetics,Offline,M,5/2/2015,361565482,5/17/2015,4116,437.2
Europe,Snacks,Offline,H,7/25/2013,382872521,9/1/2013,9342,152.58
Central America and the Caribbean,Vegetables,Online,L,12/17/2014,414685237,1/5/2015,3432,154.06
Australia and Oceania,Snacks,Online,M,6/29/2016,186739957,7/28/2016,9358,152.58
Asia,Household,Online,L,5/31/2012,399085509,6/26/2012,7126,668.27
Central America and the Caribbean,Clothes,Offline,L,3/7/2013,472083222,4/7/2013,8771,109.28
Middle East and North Africa,Office Supplies,Online,H,5/23/2011,796406924,5/27/2011,3362,651.21
Sub-Saharan Africa,Vegetables,Online,M,11/5/2015,483042943,11/24/2015,1996,154.06
Europe,Personal Care,Online,C,6/25/2017,513290107,8/1/2017,2804,81.73
Middle East and North Africa,Snacks,Offline,M,11/16/2015,588759744,12/18/2015,5947,152.58
Sub-Saharan Africa,Baby Food,Online,L,6/15/2015,481375682,7/3/2015,8616,255.28
Asia,Meat,Offline,M,2/18/2014,483374249,3/11/2014,37,421.89
Middle East and North Africa,Cosmetics,Offline,L,9/7/2014,957304275,9/12/2014,6463,437.2
Sub-Saharan Africa,Fruits,Offline,H,5/14/2013,986027085,7/2/2013,6181,9.33
North America,Vegetables,Online,L,4/18/2011,622716510,5/6/2011,4508,154.06
Central America and the Caribbean,Personal Care,Online,L,8/25/2010,440858876,10/6/2010,8793,81.73
Middle East and North Africa,Meat,Offline,M,11/18/2010,184253013,12/27/2010,3416,421.89
Europe,Cereal,Online,M,7/7/2012,117010247,8/15/2012,4787,205.7
Asia,Personal Care,Offline,L,5/8/2013,573554408,5/20/2013,6350,81.73
Europe,Beverages,Online,H,4/2/2012,608621823,5/13/2012,3577,47.45
North America,Baby Food,Offline,C,12/8/2012,247261321,1/23/2013,8974,255.28
Australia and Oceania,Clothes,Online,M,8/12/2012,934834229,8/22/2012,7077,109.28
Sub-Saharan Africa,Cereal,Online,M,5/3/2013,587014377,5/11/2013,9454,205.7
Europe,Meat,Offline,L,8/31/2010,339788091,9/25/2010,9702,421.89
Sub-Saharan Africa,Snacks,Online,H,7/27/2012,499454200,8/29/2012,8452,152.58
Europe,Office Supplies,Online,H,12/12/2012,992624032,1/2/2013,8364,651.21
Middle East and North Africa,Baby Food,Offline,H,7/19/2010,916221415,8/2/2010,9132,255.28
Europe,Clothes,Online,L,9/30/2012,787482678,10/1/2012,2479,109.28
Middle East and North Africa,Cereal,Offline,M,8/22/2016,293956649,8/31/2016,7160,205.7
Europe,Fruits,Online,L,10/24/2012,543504655,11/22/2012,3960,9.33
Europe,Meat,Offline,L,11/3/2011,914300525,12/12/2011,698,421.89
Middle East and North Africa,Clothes,Offline,L,3/20/2010,404830586,4/19/2010,7222,109.28
Europe,Cosmetics,Offline,L,11/14/2016,783893668,12/17/2016,411,437.2
Europe,Meat,Offline,C,7/1/2011,740601098,8/12/2011,9178,421.89
Asia,Snacks,Online,H,7/3/2016,834376704,8/10/2016,9463,152.58
Asia,Clothes,Online,H,7/5/2017,344956815,7/21/2017,9242,109.28
North America,Cereal,Online,L,7/18/2012,422390258,7/28/2012,3519,205.7
North America,Vegetables,Online,H,11/11/2015,937038362,11/28/2015,9329,154.06
Europe,Fruits,Online,L,4/6/2016,929574954,4/26/2016,741,9.33
Europe,Baby Food,Online,C,3/13/2011,860986363,4/1/2011,3853,255.28
Middle East and North Africa,Fruits,Offline,L,7/12/2010,362571418,7/12/2010,1795,9.33
Europe,Cereal,Offline,H,1/19/2010,485941445,1/31/2010,9727,205.7
Australia and Oceania,Beverages,Online,H,5/27/2010,553020274,7/11/2010,9843,47.45
Central America and the Caribbean,Clothes,Offline,H,4/14/2013,406044232,5/31/2013,6366,109.28
Sub-Saharan Africa,Clothes,Online,C,2/10/2010,857562148,2/20/2010,551,109.28
Europe,Beverages,Offline,H,1/28/2016,540435349,3/4/2016,5684,47.45
Asia,Cereal,Online,M,5/11/2013,857837665,5/28/2013,2083,205.7
Middle East and North Africa,Cosmetics,Offline,C,6/30/2015,133255422,7/6/2015,2095,437.2
Central America and the Caribbean,Beverages,Offline,C,8/1/2010,360487449,9/18/2010,5102,47.45
Sub-Saharan Africa,Beverages,Offline,C,7/4/2010,453645074,8/20/2010,2513,47.45
Middle East and North Africa,Baby Food,Offline,H,11/5/2016,297152125,12/22/2016,2772,255.28
Europe,Office Supplies,Online,C,2/11/2017,295744931,2/17/2017,6352,651.21
Asia,Snacks,Offline,H,3/27/2011,924472320,4/17/2011,758,152.58
Europe,Meat,Online,L,5/9/2015,478695619,6/28/2015,5526,421.89
Sub-Saharan Africa,Snacks,Offline,L,8/3/2012,924088656,9/13/2012,7224,152.58
Sub-Saharan Africa,Snacks,Online,M,6/8/2017,246637761,6/11/2017,4449,152.58
Sub-Saharan Africa,Beverages,Online,M,5/11/2011,102641761,6/18/2011,2833,47.45
Asia,Snacks,Online,M,10/3/2014,868711984,10/8/2014,36,152.58
Asia,Snacks,Offline,M,1/7/2015,291772258,1/14/2015,750,152.58
Sub-Saharan Africa,Personal Care,Online,M,9/30/2015,239058911,10/6/2015,1699,81.73
Sub-Saharan Africa,Cosmetics,Offline,C,3/28/2010,848120772,4/2/2010,6639,437.2
Europe,Cereal,Offline,H,8/1/2015,976819169,8/21/2015,1354,205.7
Central America and the Caribbean,Cosmetics,Online,M,11/8/2015,453327929,11/11/2015,8663,437.2
Sub-Saharan Africa,Beverages,Online,C,5/3/2011,526133382,5/26/2011,3414,47.45
Sub-Saharan Africa,Beverages,Offline,L,9/27/2014,714034354,10/30/2014,7488,47.45
Asia,Meat,Offline,H,2/12/2017,156142175,2/14/2017,4794,421.89
Sub-Saharan Africa,Cereal,Offline,M,5/19/2014,761880671,6/26/2014,6276,205.7
Sub-Saharan Africa,Baby Food,Offline,H,1/26/2011,460986173,2/5/2011,4907,255.28
Middle East and North Africa,Vegetables,Online,M,7/31/2016,853507506,8/27/2016,693,154.06
Middle East and North Africa,Fruits,Offline,H,2/1/2011,459806001,2/10/2011,5668,9.33
Sub-Saharan Africa,Snacks,Offline,L,6/19/2017,570555484,7/7/2017,8902,152.58
Sub-Saharan Africa,Baby Food,Online,C,3/28/2014,296742284,4/24/2014,1491,255.28
Europe,Clothes,Offline,M,1/20/2015,619665229,3/7/2015,1566,109.28
Europe,Household,Online,H,12/1/2011,340935647,1/20/2012,9289,668.27
Europe,Household,Online,M,10/29/2016,132477366,10/31/2016,1852,668.27
Australia and Oceania,Fruits,Online,H,7/21/2012,286526715,8/20/2012,8477,9.33
Europe,Fruits,Online,L,1/6/2017,265632522,2/22/2017,5421,9.33
Sub-Saharan Africa,Snacks,Online,M,5/1/2011,952656114,6/1/2011,969,152.58
Sub-Saharan Africa,Household,Offline,H,10/2/2011,600771319,11/20/2011,439,668.27
Central America and the Caribbean,Baby Food,Online,M,11/19/2012,683464467,12/17/2012,1179,255.28
Middle East and North Africa,Cereal,Offline,M,3/11/2014,944534385,4/19/2014,7569,205.7
Asia,Cereal,Offline,L,3/10/2016,748092401,3/20/2016,6020,205.7
North America,Cosmetics,Offline,M,9/4/2016,428562343,9/17/2016,9976,437.2
Middle East and North Africa,Vegetables,Offline,H,7/10/2014,840680539,8/8/2014,4908,154.06
Australia and Oceania,Meat,Online,H,6/9/2013,209495818,7/7/2013,3323,421.89
Europe,Personal Care,Online,H,8/20/2010,880369508,10/6/2010,9756,81.73
Sub-Saharan Africa,Vegetables,Offline,L,9/30/2015,768975436,10/4/2015,5775,154.06
Middle East and North Africa,Meat,Offline,M,9/30/2016,111299932,11/9/2016,4978,421.89
Australia and Oceania,Clothes,Online,L,1/17/2014,113641822,2/10/2014,7995,109.28
Europe,Meat,Offline,H,9/5/2016,702612435,10/22/2016,7488,421.89
Middle East and North Africa,Office Supplies,Online,L,10/28/2015,975135600,11/28/2015,3149,651.21
Australia and Oceania,Clothes,Offline,L,4/16/2011,548447644,5/4/2011,6701,109.28
Sub-Saharan Africa,Baby Food,Offline,H,4/23/2015,910097396,5/27/2015,6899,255.28
Europe,Cosmetics,Online,H,11/23/2010,467946183,12/11/2010,4529,437.2
Asia,Household,Online,C,3/13/2016,400167834,3/13/2016,7410,668.27
Australia and Oceania,Vegetables,Offline,L,7/28/2012,605248677,8/20/2012,5388,154.06
Sub-Saharan Africa,Meat,Online,M,7/6/2016,151987540,7/20/2016,5346,421.89
Central America and the Caribbean,Clothes,Online,L,4/15/2015,429495751,5/5/2015,6192,109.28
Sub-Saharan Africa,Cosmetics,Online,L,2/29/2016,197197139,3/20/2016,3870,437.2
Europe,Meat,Online,M,4/27/2012,534828031,5/8/2012,6354,421.89
Middle East and North Africa,Office Supplies,Offline,C,12/13/2016,792437255,1/7/2017,8648,651.21
Sub-Saharan Africa,Office Supplies,Offline,M,1/1/2014,840386140,1/10/2014,7789,651.21
Central America and the Caribbean,Vegetables,Offline,L,1/1/2015,619348514,2/19/2015,7843,154.06
Asia,Vegetables,Online,H,5/25/2017,590310704,7/5/2017,4910,154.06
Sub-Saharan Africa,Baby Food,Online,C,11/29/2015,384571540,12/22/2015,2120,255.28
Asia,Meat,Offline,M,11/25/2013,153742349,1/9/2014,4632,421.89
Middle East and North Africa,Cosmetics,Online,M,1/5/2012,119746959,2/17/2012,4641,437.2
Australia and Oceania,Cereal,Offline,L,12/11/2011,124821698,12/31/2011,6369,205.7
North America,Meat,Online,M,9/6/2012,981515395,9/22/2012,1072,421.89
Asia,Cereal,Online,C,4/11/2014,422689378,5/14/2014,2035,205.7
Australia and Oceania,Cereal,Online,L,1/19/2014,751517474,1/30/2014,9576,205.7
Sub-Saharan Africa,Cereal,Offline,H,5/25/2010,291486012,5/31/2010,6043,205.7
Middle East and North Africa,Cereal,Online,L,2/17/2014,136393821,2/28/2014,817,205.7
Australia and Oceania,Meat,Online,C,6/1/2014,100352227,7/3/2014,5309,421.89
Asia,Cosmetics,Online,M,11/1/2012,967785060,11/12/2012,7960,437.2
Sub-Saharan Africa,Meat,Online,M,1/18/2012,443428647,1/26/2012,9245,421.89
Asia,Beverages,Offline,H,12/22/2011,802331817,1/9/2012,6669,47.45
Europe,Beverages,Online,H,8/11/2013,339855897,9/30/2013,9767,47.45
Middle East and North Africa,Household,Online,L,3/27/2015,121674716,3/27/2015,5107,668.27
Europe,Office Supplies,Offline,C,3/7/2016,833774602,4/8/2016,1288,651.21
Europe,Office Supplies,Offline,M,1/25/2013,532454383,3/9/2013,3939,651.21
Europe,Meat,Offline,H,2/25/2011,494325387,4/11/2011,722,421.89
Central America and the Caribbean,Beverages,Online,L,12/17/2012,266311442,1/24/2013,6329,47.45
Australia and Oceania,Fruits,Online,H,7/10/2014,815648877,8/16/2014,7483,9.33
Sub-Saharan Africa,Household,Online,M,9/17/2016,479886519,10/31/2016,7940,668.27
Sub-Saharan Africa,Personal Care,Online,M,11/25/2013,816885697,12/18/2013,3486,81.73
Sub-Saharan Africa,Beverages,Offline,H,11/16/2012,754820239,12/16/2012,6937,47.45
Australia and Oceania,Cosmetics,Offline,L,12/5/2013,642176473,1/4/2014,3144,437.2
Sub-Saharan Africa,Snacks,Offline,C,8/14/2014,897753226,9/12/2014,3985,152.58
Australia and Oceania,Vegetables,Online,M,7/29/2013,660661828,9/12/2013,3371,154.06
Australia and Oceania,Cereal,Offline,L,4/11/2014,940326106,5/16/2014,2246,205.7
Sub-Saharan Africa,Fruits,Offline,H,9/10/2013,566482388,9/29/2013,3582,9.33
Europe,Fruits,Online,H,8/26/2013,239179503,8/31/2013,7385,9.33
Asia,Beverages,Online,C,1/13/2017,278778779,1/29/2017,5691,47.45
Central America and the Caribbean,Meat,Offline,L,6/11/2016,175954043,6/22/2016,7566,421.89
Asia,Beverages,Online,L,2/7/2013,841691625,2/19/2013,4111,47.45
Europe,Cereal,Offline,H,2/5/2013,557290351,3/10/2013,3454,205.7
Central America and the Caribbean,Household,Online,C,1/2/2016,824361550,2/17/2016,5757,668.27
Europe,Meat,Offline,M,2/6/2011,514829051,2/21/2011,8212,421.89
Sub-Saharan Africa,Fruits,Online,M,6/14/2011,820929181,7/1/2011,42,9.33
Sub-Saharan Africa,Meat,Offline,C,4/2/2012,305210769,4/19/2012,7504,421.89
Australia and Oceania,Household,Offline,C,5/4/2017,750535142,6/14/2017,8882,668.27
Europe,Fruits,Online,C,9/5/2012,410076129,9/11/2012,9494,9.33
Central America and the Caribbean,Meat,Offline,M,8/7/2015,757320058,9/19/2015,6689,421.89
Europe,Snacks,Offline,L,5/27/2010,636065757,6/12/2010,4847,152.58
Central America and the Caribbean,Fruits,Online,H,10/5/2012,310424554,10/14/2012,379,9.33
Asia,Beverages,Offline,H,11/25/2012,114820277,1/6/2013,6726,47.45
Australia and Oceania,Beverages,Offline,M,4/6/2017,903989255,5/21/2017,9364,47.45
Europe,Cosmetics,Online,C,5/31/2014,902980315,7/10/2014,796,437.2
Australia and Oceania,Meat,Online,M,9/14/2016,657154786,9/24/2016,5559,421.89
Sub-Saharan Africa,Snacks,Online,M,1/21/2011,782186496,2/19/2011,5221,152.58
Middle East and North Africa,Household,Offline,L,9/25/2015,614061772,10/27/2015,3379,668.27
Middle East and North Africa,Snacks,Offline,H,12/31/2015,459079444,2/12/2016,664,152.58
Europe,Snacks,Online,M,4/24/2013,243850839,6/13/2013,9737,152.58
Europe,Cereal,Online,M,1/1/2014,865299785,1/27/2014,290,205.7
Central America and the Caribbean,Cereal,Online,H,4/20/2010,140662610,5/2/2010,4047,205.7
Europe,Cereal,Offline,M,6/13/2014,457488143,7/19/2014,9763,205.7
Middle East and North Africa,Fruits,Online,C,1/8/2017,223637712,2/13/2017,8223,9.33
Sub-Saharan Africa,Baby Food,Online,M,6/17/2013,617285144,7/28/2013,7246,255.28
Sub-Saharan Africa,Cosmetics,Online,C,5/28/2015,636916768,7/11/2015,6680,437.2
Asia,Baby Food,Offline,M,8/17/2016,251331412,9/11/2016,3405,255.28
Asia,Cosmetics,Offline,M,12/24/2011,849640405,1/20/2012,6331,437.2
Europe,Clothes,Online,M,4/17/2016,291267573,5/18/2016,1402,109.28
Asia,Office Supplies,Online,H,3/8/2015,555949246,4/11/2015,6591,651.21
Sub-Saharan Africa,Snacks,Online,M,4/4/2014,993734252,4/22/2014,6903,152.58
Asia,Household,Online,C,8/13/2012,574983918,9/12/2012,9374,668.27
Australia and Oceania,Personal Care,Online,H,3/20/2014,140372073,3/25/2014,8071,81.73
Sub-Saharan Africa,Snacks,Offline,L,7/1/2016,150885045,8/11/2016,9093,152.58
